instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,temp2,atemp,hum,hum2,windspeed,windspeed2,casual,registered,cnt,recency
374,2012-01-09,Spring,2012,Jan,0,Tue,1,2,9.190847,Cold,12.37395,70.1667,High,6.6263000000000005,Calm,106,2270,2376,
375,2012-01-10,Spring,2012,Jan,0,Wed,1,1,12.656536000000001,Cold,15.9413,64.65220000000001,Medium,12.565984,Breezy,173,3425,3598,
376,2012-01-11,Spring,2012,Jan,0,Thu,1,2,11.240847,Cold,14.14105,84.75,High,8.791807,Calm,92,2085,2177,
377,2012-01-12,Spring,2012,Jan,0,Fri,1,2,15.682500000000001,Mild,19.0969,80.2917,High,12.124789,Calm,269,3828,4097,
378,2012-01-13,Spring,2012,Jan,0,Sat,1,1,11.240847,Cold,12.4681,50.74999999999999,Medium,25.333236,Windy,174,3040,3214,
379,2012-01-14,Spring,2012,Jan,0,Sun,1,1,7.38,Cold,9.15435,45.75,Medium,12.541260999999999,Breezy,333,2160,2493,
380,2012-01-15,Spring,2012,Jan,0,Mon,1,1,6.833347000000001,Cold,8.081249999999999,41.9167,Medium,16.834286,Breezy,284,2027,2311,
381,2012-01-16,Spring,2012,Jan,1,Tue,0,1,7.79,Cold,9.53315,52.25,Medium,15.500986000000001,Breezy,217,2081,2298,
382,2012-01-17,Spring,2012,Jan,0,Wed,1,2,15.294763,Mild,18.2139,71.6087,High,23.39171,Windy,127,2808,2935,
383,2012-01-18,Spring,2012,Jan,0,Thu,1,1,12.436653000000002,Cold,13.7627,44.333299999999994,Medium,27.833743,Windy,109,3267,3376,
384,2012-01-19,Spring,2012,Jan,0,Fri,1,1,7.79,Cold,9.501900000000001,49.75,Medium,14.750586,Breezy,130,3162,3292,
385,2012-01-20,Spring,2012,Jan,0,Sat,1,2,8.9175,Cold,11.047899999999998,45.0,Medium,13.58425,Breezy,115,3048,3163,
386,2012-01-21,Spring,2012,Jan,0,Sun,1,2,7.106653,Cold,8.74375,83.125,High,14.917014,Breezy,67,1234,1301,
387,2012-01-22,Spring,2012,Jan,0,Mon,1,2,6.6625000000000005,Cold,8.1125,79.625,High,13.375746000000001,Breezy,196,1781,1977,
388,2012-01-23,Spring,2012,Jan,0,Tue,1,2,8.951653,Cold,12.152899999999999,91.125,High,7.417436,Calm,145,2287,2432,
389,2012-01-24,Spring,2012,Jan,0,Wed,1,1,14.0425,Mild,17.455399999999997,83.58330000000001,High,8.292389,Calm,439,3900,4339,
390,2012-01-25,Spring,2012,Jan,0,Thu,1,1,12.060847,Cold,14.74105,64.375,Medium,10.791756999999999,Calm,467,3803,4270,
391,2012-01-26,Spring,2012,Jan,0,Fri,1,2,14.008347,Mild,17.8025,76.95830000000001,High,4.9175186,Calm,244,3831,4075,
392,2012-01-27,Spring,2012,Jan,0,Sat,1,2,17.425,Mild,20.76915,74.125,High,22.958689,Breezy,269,3187,3456,
393,2012-01-28,Spring,2012,Jan,0,Sun,1,1,12.949152999999999,Cold,16.318949999999997,54.333299999999994,Medium,14.125542999999999,Breezy,775,3248,4023,
394,2012-01-29,Spring,2012,Jan,0,Mon,1,1,11.5825,Cold,13.63605,31.125000000000004,Low,16.08335,Breezy,558,2685,3243,
395,2012-01-30,Spring,2012,Jan,0,Tue,1,1,11.035847,Cold,13.13125,40.0833,Medium,14.458064,Breezy,126,3498,3624,
396,2012-01-31,Spring,2012,Jan,0,Wed,1,1,15.99,Mild,19.06585,41.6667,Medium,17.541739,Breezy,324,4185,4509,
397,2012-02-01,Spring,2012,Feb,0,Thu,1,1,19.235847,Mild,23.326900000000002,50.79169999999999,Medium,12.667489000000002,Breezy,304,4275,4579,
398,2012-02-02,Spring,2012,Feb,0,Fri,1,2,16.365847,Mild,19.94855,67.29169999999999,High,12.541528999999999,Breezy,190,3571,3761,
399,2012-02-03,Spring,2012,Feb,0,Sat,1,1,12.846652999999998,Cold,15.4673,52.6667,Medium,11.959232,Calm,310,3841,4151,
400,2012-02-04,Spring,2012,Feb,0,Sun,1,2,10.830846999999999,Cold,13.63625,77.95830000000001,High,8.167032,Calm,384,2448,2832,
401,2012-02-05,Spring,2012,Feb,0,Mon,1,2,10.899153,Cold,13.22605,68.7917,High,11.791732000000001,Calm,318,2629,2947,
402,2012-02-06,Spring,2012,Feb,0,Tue,1,1,11.586969,Cold,14.8213,62.2174,Medium,10.304599999999999,Calm,206,3578,3784,
403,2012-02-07,Spring,2012,Feb,0,Wed,1,1,14.520847,Mild,18.0552,49.625,Medium,9.874393000000001,Calm,199,4176,4375,
404,2012-02-08,Spring,2012,Feb,0,Thu,1,2,10.523347,Cold,13.321050000000001,72.2917,High,8.959307,Calm,109,2693,2802,
405,2012-02-09,Spring,2012,Feb,0,Fri,1,1,10.865,Cold,13.0994,56.2083,Medium,13.000478999999999,Breezy,163,3667,3830,
406,2012-02-10,Spring,2012,Feb,0,Sat,1,2,11.514153,Cold,14.6779,54.0,Medium,7.834243000000001,Calm,227,3604,3831,
407,2012-02-11,Spring,2012,Feb,0,Sun,1,3,9.190847,Cold,10.54335,73.125,High,19.416332,Breezy,192,1977,2169,
408,2012-02-12,Spring,2012,Feb,0,Mon,1,1,5.2275,Cold,5.0828999999999995,46.4583,Medium,27.417204,Windy,73,1456,1529,
409,2012-02-13,Spring,2012,Feb,0,Tue,1,1,9.1225,Cold,11.39565,41.125,Medium,11.207961,Calm,94,3328,3422,
410,2012-02-14,Spring,2012,Feb,0,Wed,1,2,13.085847,Cold,16.697300000000002,50.875,Medium,9.458993,Calm,135,3787,3922,
411,2012-02-15,Spring,2012,Feb,0,Thu,1,1,14.281653,Mild,17.58145,53.125,Medium,12.167200000000001,Calm,141,4028,4169,
412,2012-02-16,Spring,2012,Feb,0,Fri,1,2,12.983346999999998,Cold,16.5081,75.29169999999999,High,6.125475000000001,Calm,74,2931,3005,
413,2012-02-17,Spring,2012,Feb,0,Sat,1,1,14.076653,Mild,17.58145,63.4583,Medium,13.791682,Breezy,349,3805,4154,
414,2012-02-18,Spring,2012,Feb,0,Sun,1,1,14.213347,Mild,17.77125,53.4583,Medium,12.792243,Breezy,1435,2883,4318,
415,2012-02-19,Spring,2012,Feb,0,Mon,1,2,11.48,Cold,13.2894,51.5833,Medium,16.958504,Breezy,618,2071,2689,
416,2012-02-20,Spring,2012,Feb,1,Tue,0,1,11.48,Cold,13.66955,50.7826,Medium,15.348561,Breezy,502,2627,3129,
417,2012-02-21,Spring,2012,Feb,0,Wed,1,1,11.800866000000001,Cold,14.755650000000001,59.434799999999996,Medium,13.783039,Breezy,163,3614,3777,
418,2012-02-22,Spring,2012,Feb,0,Thu,1,1,16.229153,Mild,19.63335,56.7917,Medium,15.709557,Breezy,394,4379,4773,
419,2012-02-23,Spring,2012,Feb,0,Fri,1,1,18.620846999999998,Mild,22.2223,55.45830000000001,Medium,12.791171,Breezy,516,4546,5062,
420,2012-02-24,Spring,2012,Feb,0,Sat,1,2,16.7075,Mild,20.54855,73.75,High,15.916989,Breezy,246,3241,3487,
421,2012-02-25,Spring,2012,Feb,0,Sun,1,1,11.924153,Cold,12.78375,39.5833,Medium,28.250014,Windy,317,2415,2732,
422,2012-02-26,Spring,2012,Feb,0,Mon,1,1,11.445847,Cold,13.4154,41.0,Medium,13.750342999999999,Breezy,515,2874,3389,
423,2012-02-27,Spring,2012,Feb,0,Tue,1,1,15.033347000000001,Mild,17.8977,49.0833,Medium,17.958211000000002,Breezy,253,4069,4322,
424,2012-02-28,Spring,2012,Feb,0,Wed,1,1,14.725847,Mild,17.67625,39.5833,Medium,12.958939,Breezy,229,4134,4363,
425,2012-02-29,Spring,2012,Feb,0,Thu,1,2,14.118267999999999,Mild,17.4235,80.4783,High,12.000839,Calm,65,1769,1834,
426,2012-03-01,Spring,2012,Mar,0,Fri,1,1,19.919153,Mild,23.768549999999998,61.5417,Medium,15.208129,Breezy,325,4665,4990,
427,2012-03-02,Spring,2012,Mar,0,Sat,1,2,14.486653,Mild,17.9921,65.7083,High,9.708568,Calm,246,2948,3194,
428,2012-03-03,Spring,2012,Mar,0,Sun,1,2,16.980847,Mild,20.6746,62.125,Medium,10.792293,Calm,956,3110,4066,
429,2012-03-04,Spring,2012,Mar,0,Mon,1,1,13.359153,Cold,15.15105,40.3333,Medium,22.416257,Breezy,710,2713,3423,
430,2012-03-05,Spring,2012,Mar,0,Tue,1,1,9.976652999999999,Cold,12.05855,50.625,Medium,15.333486,Breezy,203,3130,3333,
431,2012-03-06,Spring,2012,Mar,0,Wed,1,1,10.591652999999999,Cold,12.752099999999999,45.6667,Medium,13.458625,Breezy,221,3735,3956,
432,2012-03-07,Spring,2012,Mar,0,Thu,1,1,16.570847,Mild,19.255,51.3333,Medium,23.167193,Windy,432,4484,4916,
433,2012-03-08,Spring,2012,Mar,0,Fri,1,1,21.627499999999998,Mild,26.230199999999996,56.75,Medium,29.584721,Windy,486,4896,5382,
434,2012-03-09,Spring,2012,Mar,0,Sat,1,2,16.844153,Mild,19.85415,40.708299999999994,Medium,27.7916,Windy,447,4122,4569,
435,2012-03-10,Spring,2012,Mar,0,Sun,1,1,11.7875,Cold,13.888349999999999,35.0417,Medium,15.125250000000001,Breezy,968,3150,4118,
436,2012-03-11,Spring,2012,Mar,0,Mon,1,1,14.831299,Mild,17.9835,47.6957,Medium,14.913329000000001,Breezy,1658,3253,4911,
437,2012-03-12,Spring,2012,Mar,0,Tue,1,1,19.133347,Mild,22.9796,48.9167,Medium,13.916771,Breezy,838,4460,5298,
438,2012-03-13,Spring,2012,Mar,0,Wed,1,1,23.165,Mild,27.14645,61.75000000000001,Medium,15.87565,Breezy,762,5085,5847,
439,2012-03-14,Spring,2012,Mar,0,Thu,1,1,23.4725,Mild,27.43085,50.708299999999994,Medium,7.709154,Calm,997,5315,6312,
440,2012-03-15,Spring,2012,Mar,0,Fri,1,1,22.857499999999998,Mild,26.64125,57.958299999999994,Medium,10.042161,Calm,1005,5187,6192,
441,2012-03-16,Spring,2012,Mar,0,Sat,1,2,17.869153,Mild,21.81145,84.20830000000001,High,7.583864,Calm,548,3830,4378,
442,2012-03-17,Spring,2012,Mar,0,Sun,1,2,21.080847000000002,Mild,25.252299999999998,75.5833,High,7.417168,Calm,3155,4681,7836,
443,2012-03-18,Spring,2012,Mar,0,Mon,1,2,19.3725,Mild,23.200000000000003,81.0,High,8.501161,Calm,2207,3685,5892,
444,2012-03-19,Spring,2012,Mar,0,Tue,1,1,22.345000000000002,Mild,26.64105,72.875,High,10.875238999999999,Calm,982,5171,6153,
445,2012-03-20,Spring,2012,Mar,0,Wed,1,1,22.994153,Mild,26.926650000000002,80.7917,High,8.125157,Calm,1051,5042,6093,
446,2012-03-21,Summer,2012,Mar,0,Thu,1,2,21.798347,Mild,25.6629,82.125,High,6.000406099999999,Calm,1122,5108,6230,
447,2012-03-22,Summer,2012,Mar,0,Fri,1,1,22.720847,Mild,26.57835,83.125,High,7.876654,Calm,1334,5537,6871,
448,2012-03-23,Summer,2012,Mar,0,Sat,1,2,24.668346999999997,Hot,28.50335,69.41669999999999,High,7.7921000000000005,Calm,2469,5893,8362,
449,2012-03-24,Summer,2012,Mar,0,Sun,1,2,20.6025,Mild,24.336650000000002,88.5417,High,12.916461,Breezy,1033,2339,3372,
450,2012-03-25,Summer,2012,Mar,0,Mon,1,2,17.9375,Mild,21.874399999999998,88.0833,High,14.791924999999999,Breezy,1532,3464,4996,
451,2012-03-26,Summer,2012,Mar,0,Tue,1,1,18.279153,Mild,21.9375,47.7917,Medium,25.917007,Windy,795,4763,5558,
452,2012-03-27,Summer,2012,Mar,0,Wed,1,1,13.256653,Cold,15.7827,28.999999999999996,Low,12.541864,Breezy,531,4571,5102,
453,2012-03-28,Summer,2012,Mar,0,Thu,1,1,19.850847,Mild,23.5475,48.125,Medium,19.541957,Breezy,674,5024,5698,
454,2012-03-29,Summer,2012,Mar,0,Fri,1,1,20.260847000000002,Mild,24.1152,43.9167,Medium,21.41655,Breezy,834,5299,6133,
455,2012-03-30,Summer,2012,Mar,0,Sat,1,2,15.17,Mild,18.78105,58.0833,Medium,9.250489,Calm,796,4663,5459,
456,2012-03-31,Summer,2012,Mar,0,Sun,1,2,17.390847,Mild,21.0854,73.83330000000001,High,16.791338999999997,Breezy,2301,3934,6235,
457,2012-04-01,Summer,2012,Apr,0,Mon,1,2,17.459153,Mild,20.86435,67.625,High,11.541889,Calm,2347,3694,6041,
458,2012-04-02,Summer,2012,Apr,0,Tue,1,1,17.790433,Mild,21.37565,50.4348,Medium,20.913313,Breezy,1208,4728,5936,
459,2012-04-03,Summer,2012,Apr,0,Wed,1,1,19.133347,Mild,23.07415,39.6667,Medium,6.708911,Calm,1348,5424,6772,
460,2012-04-04,Summer,2012,Apr,0,Thu,1,1,22.208347,Mild,26.6725,46.958299999999994,Medium,12.125325,Calm,1058,5378,6436,
461,2012-04-05,Summer,2012,Apr,0,Fri,1,1,17.835,Mild,21.55815,37.416700000000006,Medium,14.708443,Breezy,1192,5265,6457,
462,2012-04-06,Summer,2012,Apr,0,Sat,1,1,16.536653,Mild,19.538349999999998,37.7083,Medium,20.125996,Breezy,1807,4653,6460,
463,2012-04-07,Summer,2012,Apr,0,Sun,1,1,17.9375,Mild,21.306449999999998,25.4167,Low,18.416356999999998,Breezy,3252,3605,6857,
464,2012-04-08,Summer,2012,Apr,0,Mon,1,1,20.5,Mild,24.62125,27.5833,Low,15.583931999999999,Breezy,2230,2939,5169,
465,2012-04-09,Summer,2012,Apr,0,Tue,1,1,20.055847,Mild,23.8319,31.75,Low,23.999132,Windy,905,4680,5585,
466,2012-04-10,Summer,2012,Apr,0,Wed,1,1,18.313347,Mild,21.81165,43.5,Medium,16.708125000000003,Breezy,819,5099,5918,
467,2012-04-11,Summer,2012,Apr,0,Thu,1,1,14.296536,Mild,16.8637,46.9565,Medium,19.783358,Breezy,482,4380,4862,
468,2012-04-12,Summer,2012,Apr,0,Fri,1,1,16.2975,Mild,19.3802,46.625,Medium,19.458743,Breezy,663,4746,5409,
469,2012-04-13,Summer,2012,Apr,0,Sat,1,1,18.142500000000002,Mild,21.590400000000002,40.8333,Medium,10.416557,Calm,1252,5146,6398,
470,2012-04-14,Summer,2012,Apr,0,Sun,1,1,20.294999999999998,Mild,24.3998,50.29169999999999,Medium,12.791439,Breezy,2795,4665,7460,
471,2012-04-15,Summer,2012,Apr,0,Mon,1,1,24.873347,Hot,28.69375,50.79169999999999,Medium,15.083643,Breezy,2846,4286,7132,
472,2012-04-16,Summer,2012,Apr,1,Tue,0,1,27.230846999999997,Hot,30.746250000000003,56.166700000000006,Medium,19.083543,Breezy,1198,5172,6370,
473,2012-04-17,Summer,2012,Apr,0,Wed,1,1,24.941653000000002,Hot,29.92435,39.0417,Medium,18.333143,Breezy,989,5702,6691,
474,2012-04-18,Summer,2012,Apr,0,Thu,1,2,18.996653,Mild,22.8519,56.9167,Medium,11.250104,Calm,347,4020,4367,
475,2012-04-19,Summer,2012,Apr,0,Fri,1,1,20.431653,Mild,24.6523,61.25000000000001,Medium,4.417256399999999,Calm,846,5719,6565,
476,2012-04-20,Summer,2012,Apr,0,Sat,1,1,21.593347,Mild,25.78875,69.4583,High,10.041357,Calm,1340,5950,7290,
477,2012-04-21,Summer,2012,Apr,0,Sun,1,1,23.369999999999997,Mild,27.14605,68.2917,High,19.000328999999997,Breezy,2541,4083,6624,
478,2012-04-22,Summer,2012,Apr,0,Mon,1,3,16.263347,Mild,19.4752,83.54169999999999,High,23.084582,Breezy,120,907,1027,
479,2012-04-23,Summer,2012,Apr,0,Tue,1,2,13.188346999999998,Cold,15.056249999999999,76.66669999999999,High,20.334232,Breezy,195,3019,3214,
480,2012-04-24,Summer,2012,Apr,0,Wed,1,1,16.946653,Mild,20.26415,45.4167,Medium,16.708661,Breezy,518,5115,5633,
481,2012-04-25,Summer,2012,Apr,0,Thu,1,1,19.543347,Mild,23.51585,42.7917,Medium,7.959064,Calm,655,5541,6196,
482,2012-04-26,Summer,2012,Apr,0,Fri,1,2,20.431653,Mild,24.17915,75.66669999999999,High,11.833875,Calm,475,4551,5026,
483,2012-04-27,Summer,2012,Apr,0,Sat,1,1,18.7575,Mild,22.63185,40.0833,Medium,23.291411,Windy,1014,5219,6233,
484,2012-04-28,Summer,2012,Apr,0,Sun,1,2,15.443347,Mild,18.8752,48.9583,Medium,8.708325,Calm,1120,3100,4220,
485,2012-04-29,Summer,2012,Apr,0,Mon,1,1,18.791653,Mild,22.50605,58.7083,Medium,7.8328359999999995,Calm,2229,4075,6304,
486,2012-04-30,Summer,2012,Apr,0,Tue,1,2,19.030847,Mild,22.8848,56.99999999999999,Medium,11.499746,Calm,665,4907,5572,
487,2012-05-01,Summer,2012,May,0,Wed,1,2,25.146653,Hot,28.85105,65.95830000000001,High,10.458432,Calm,653,5087,5740,
488,2012-05-02,Summer,2012,May,0,Thu,1,1,23.130847,Mild,26.894800000000004,79.7083,High,9.249885999999998,Calm,667,5502,6169,
489,2012-05-03,Summer,2012,May,0,Fri,1,2,22.96,Mild,26.862099999999998,76.83330000000001,High,8.957632,Calm,764,5657,6421,
490,2012-05-04,Summer,2012,May,0,Sat,1,1,25.7275,Hot,29.54585,73.54169999999999,High,10.916846,Calm,1069,5227,6296,
491,2012-05-05,Summer,2012,May,0,Sun,1,2,25.488346999999997,Hot,29.2304,75.66669999999999,High,10.250464,Calm,2496,4387,6883,
492,2012-05-06,Summer,2012,May,0,Mon,1,2,23.0625,Mild,27.336850000000002,74.0,High,10.041893,Calm,2135,4224,6359,
493,2012-05-07,Summer,2012,May,0,Tue,1,2,22.037499999999998,Mild,26.3571,66.41669999999999,High,15.458307000000001,Breezy,1008,5265,6273,
494,2012-05-08,Summer,2012,May,0,Wed,1,2,23.848347,Mild,27.87355,68.58330000000001,High,19.833942999999998,Breezy,738,4990,5728,
495,2012-05-09,Summer,2012,May,0,Thu,1,2,23.575,Mild,27.65125,74.4167,High,14.499604,Breezy,620,4097,4717,
496,2012-05-10,Summer,2012,May,0,Fri,1,1,20.739152999999998,Mild,24.58915,55.2083,Medium,21.042220999999998,Breezy,1026,5546,6572,
497,2012-05-11,Summer,2012,May,0,Sat,1,1,21.866653,Mild,26.04165,36.0417,Medium,15.874779,Breezy,1319,5711,7030,
498,2012-05-12,Summer,2012,May,0,Sun,1,1,23.130847,Mild,27.24085,48.0417,Medium,8.249911,Calm,2622,4807,7429,
499,2012-05-13,Summer,2012,May,0,Mon,1,1,25.1125,Hot,29.2619,57.62500000000001,Medium,15.082839,Breezy,2172,3946,6118,
500,2012-05-14,Summer,2012,May,0,Tue,1,2,23.506653,Mild,27.495000000000005,78.95830000000001,High,14.250364,Breezy,342,2501,2843,
501,2012-05-15,Summer,2012,May,0,Wed,1,2,25.078346999999997,Hot,28.8202,79.45830000000001,High,9.875264,Calm,625,4490,5115,
502,2012-05-16,Summer,2012,May,0,Thu,1,1,26.103347,Hot,29.798750000000002,69.7917,High,8.208304,Calm,991,6433,7424,
503,2012-05-17,Summer,2012,May,0,Fri,1,1,24.326653,Mild,28.630650000000003,52.0,Medium,15.374825000000001,Breezy,1242,6142,7384,
504,2012-05-18,Summer,2012,May,0,Sat,1,1,23.130847,Mild,27.55605,52.33330000000001,Medium,9.166739,Calm,1521,6118,7639,
505,2012-05-19,Summer,2012,May,0,Sun,1,1,24.599999999999998,Hot,28.345399999999998,45.625,Medium,5.626325,Calm,3410,4884,8294,
506,2012-05-20,Summer,2012,May,0,Mon,1,1,25.454152999999998,Hot,29.19835,53.041700000000006,Medium,17.042589,Breezy,2704,4425,7129,
507,2012-05-21,Summer,2012,May,0,Tue,1,2,24.531653,Hot,28.283350000000002,81.125,High,15.624668,Breezy,630,3729,4359,
508,2012-05-22,Summer,2012,May,0,Wed,1,2,25.215,Hot,29.04125,76.5833,High,7.917189,Calm,819,5254,6073,
509,2012-05-23,Summer,2012,May,0,Thu,1,2,25.488346999999997,Hot,29.230600000000003,77.45830000000001,High,6.834,Calm,766,4494,5260,
510,2012-05-24,Summer,2012,May,0,Fri,1,1,26.855,Hot,30.335,71.6667,High,11.584031999999999,Calm,1059,5711,6770,
511,2012-05-25,Summer,2012,May,0,Sat,1,1,27.880000000000003,Hot,31.37645,74.70830000000001,High,9.41685,Calm,1417,5317,6734,
512,2012-05-26,Summer,2012,May,0,Sun,1,1,28.392500000000002,Hot,32.134800000000006,73.25,High,13.332464,Breezy,2855,3681,6536,
513,2012-05-27,Summer,2012,May,0,Mon,1,1,28.29,Hot,32.07125,69.7083,High,14.416457,Breezy,3283,3308,6591,
514,2012-05-28,Summer,2012,May,1,Tue,0,1,29.212500000000002,Hot,33.965,67.625,High,13.166907,Breezy,2557,3486,6043,
515,2012-05-29,Summer,2012,May,0,Wed,1,1,29.622500000000002,Hot,33.6496,68.45830000000001,High,19.7918,Breezy,880,4863,5743,
516,2012-05-30,Summer,2012,May,0,Thu,1,2,26.923347,Hot,30.55645,67.0,High,9.000043,Calm,745,6110,6855,
517,2012-05-31,Summer,2012,May,0,Fri,1,1,27.880000000000003,Hot,31.566450000000003,49.2917,Medium,13.083693,Breezy,1100,6238,7338,
518,2012-06-01,Summer,2012,Jun,0,Sat,1,2,26.820847,Hot,30.3981,75.5417,High,15.916720999999999,Breezy,533,3594,4127,
519,2012-06-02,Summer,2012,Jun,0,Sun,1,1,23.916653,Mild,28.3144,54.9167,Medium,12.499654,Breezy,2795,5325,8120,
520,2012-06-03,Summer,2012,Jun,0,Mon,1,1,24.7025,Hot,28.75665,49.3333,Medium,12.333829,Breezy,2494,5147,7641,
521,2012-06-04,Summer,2012,Jun,0,Tue,1,1,24.497500000000002,Hot,28.91415,48.7083,Medium,19.083811,Breezy,1071,5927,6998,
522,2012-06-05,Summer,2012,Jun,0,Wed,1,2,22.174153,Mild,26.294600000000003,61.3333,Medium,14.041525,Breezy,968,6033,7001,
523,2012-06-06,Summer,2012,Jun,0,Thu,1,1,22.720847,Mild,27.1146,61.12499999999999,Medium,5.167375,Calm,1027,6028,7055,
524,2012-06-07,Summer,2012,Jun,0,Fri,1,1,24.7025,Hot,28.4721,56.7083,Medium,10.542449999999999,Calm,1038,6456,7494,
525,2012-06-08,Summer,2012,Jun,0,Sat,1,1,26.615847000000002,Hot,29.8931,46.791700000000006,Medium,11.750661000000001,Calm,1488,6248,7736,
526,2012-06-09,Summer,2012,Jun,0,Sun,1,1,29.144153000000003,Hot,32.418350000000004,43.7083,Medium,9.667229,Calm,2708,4790,7498,
527,2012-06-10,Summer,2012,Jun,0,Mon,1,1,29.793346999999997,Hot,33.175850000000004,53.833299999999994,Medium,8.959307,Calm,2224,4374,6598,
528,2012-06-11,Summer,2012,Jun,0,Tue,1,2,29.554153,Hot,32.98605,58.791700000000006,Medium,13.916771,Breezy,1017,5647,6664,
529,2012-06-12,Summer,2012,Jun,0,Wed,1,2,26.786653,Hot,29.89375,83.3333,High,14.374581999999998,Breezy,477,4495,4972,
530,2012-06-13,Summer,2012,Jun,0,Thu,1,1,26.889153,Hot,30.55585,58.2083,Medium,22.999693,Breezy,1173,6248,7421,
531,2012-06-14,Summer,2012,Jun,0,Fri,1,1,26.581653000000003,Hot,31.219150000000003,56.958299999999994,Medium,17.000111,Breezy,1180,6183,7363,
532,2012-06-15,Summer,2012,Jun,0,Sat,1,1,26.205847000000002,Hot,29.9877,58.958299999999994,Medium,11.833339,Calm,1563,6102,7665,
533,2012-06-16,Summer,2012,Jun,0,Sun,1,1,25.898346999999998,Hot,29.735400000000002,50.416700000000006,Medium,11.166689,Calm,2963,4739,7702,
534,2012-06-17,Summer,2012,Jun,0,Mon,1,1,24.2925,Mild,28.59875,59.875,Medium,9.708568,Calm,2634,4344,6978,
535,2012-06-18,Summer,2012,Jun,0,Tue,1,2,23.301652999999998,Mild,27.2421,77.79169999999999,High,11.707982000000001,Calm,653,4446,5099,
536,2012-06-19,Summer,2012,Jun,0,Wed,1,1,28.221653,Hot,32.7346,69.0,High,9.917139,Calm,968,5857,6825,
537,2012-06-20,Summer,2012,Jun,0,Thu,1,1,32.082499999999996,Hot,36.04875,59.2083,Medium,7.625404,Calm,872,5339,6211,
538,2012-06-21,Fall,2012,Jun,0,Fri,1,1,33.039153,Hot,37.6271,56.7917,Medium,7.958729,Calm,778,5127,5905,
539,2012-06-22,Fall,2012,Jun,0,Sat,1,1,31.877499999999998,Hot,36.20605,57.375,Medium,12.250414000000001,Calm,964,4859,5823,
540,2012-06-23,Fall,2012,Jun,0,Sun,1,1,29.998347,Hot,32.6396,53.4583,Medium,12.041307,Calm,2657,4801,7458,
541,2012-06-24,Fall,2012,Jun,0,Mon,1,1,30.476653000000002,Hot,33.7127,47.9167,Medium,9.750174999999999,Calm,2551,4340,6891,
542,2012-06-25,Fall,2012,Jun,0,Tue,1,1,29.349153,Hot,32.7021,50.416700000000006,Medium,20.125661,Breezy,1139,5640,6779,
543,2012-06-26,Fall,2012,Jun,0,Wed,1,1,25.864152999999998,Hot,29.7352,37.3333,Medium,23.292014,Windy,1077,6365,7442,
544,2012-06-27,Fall,2012,Jun,0,Thu,1,1,28.5975,Hot,32.0396,36.0,Medium,18.208925,Breezy,1077,6258,7335,
545,2012-06-28,Fall,2012,Jun,0,Fri,1,1,30.715847,Hot,33.7756,42.25,Medium,11.50055,Calm,921,5958,6879,
546,2012-06-29,Fall,2012,Jun,0,Sat,1,1,34.200847,Hot,39.33065,48.875,Medium,11.082939000000001,Calm,829,4634,5463,
547,2012-06-30,Fall,2012,Jun,0,Sun,1,1,31.365000000000002,Hot,34.3754,60.12499999999999,Medium,10.791756999999999,Calm,1455,4232,5687,
548,2012-07-01,Fall,2012,Jul,0,Mon,1,1,33.449153,Hot,37.53145,51.87500000000001,Medium,11.291443000000001,Calm,1421,4110,5531,
549,2012-07-02,Fall,2012,Jul,0,Tue,1,1,32.048347,Hot,35.1019,44.7083,Medium,13.082889,Breezy,904,5323,6227,
550,2012-07-03,Fall,2012,Jul,0,Wed,1,1,32.014153,Hot,35.1325,49.2083,Medium,8.457878999999998,Calm,1052,5608,6660,
551,2012-07-04,Fall,2012,Jul,1,Thu,0,1,32.355847,Hot,36.61685,53.87499999999999,Medium,9.041649999999999,Calm,2562,4841,7403,
552,2012-07-05,Fall,2012,Jul,0,Fri,1,1,33.9275,Hot,38.06835,45.7917,Medium,12.999943,Breezy,1405,4836,6241,
553,2012-07-06,Fall,2012,Jul,0,Sat,1,1,33.961653,Hot,37.62665,45.0833,Medium,9.791514,Calm,1366,4841,6207,
554,2012-07-07,Fall,2012,Jul,0,Sun,1,1,35.328347,Hot,40.24565,49.2083,Medium,10.958118,Calm,1448,3392,4840,
555,2012-07-08,Fall,2012,Jul,0,Mon,1,1,33.722500000000004,Hot,39.5198,57.375,Medium,8.417143,Calm,1203,3469,4672,
556,2012-07-09,Fall,2012,Jul,0,Tue,1,2,29.144153000000003,Hot,32.7027,68.3333,High,12.125325,Calm,998,5571,6569,
557,2012-07-10,Fall,2012,Jul,0,Wed,1,2,29.554153,Hot,33.2398,66.75,High,10.166379000000001,Calm,954,5336,6290,
558,2012-07-11,Fall,2012,Jul,0,Thu,1,1,29.383347,Hot,32.51355,63.3333,Medium,10.166111,Calm,975,6289,7264,
559,2012-07-12,Fall,2012,Jul,0,Fri,1,1,29.349153,Hot,32.73415,52.9583,Medium,9.833924999999999,Calm,1032,6414,7446,
560,2012-07-13,Fall,2012,Jul,0,Sat,1,2,29.998347,Hot,33.39665,48.5833,Medium,5.41695,Calm,1511,5988,7499,
561,2012-07-14,Fall,2012,Jul,0,Sun,1,2,28.836653,Hot,33.3021,69.91669999999999,High,9.626493,Calm,2355,4614,6969,
